sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	484115_A	2830_A	73289_A	A1er	B1	B1ar	B1s	B1g	53344_B	B1b	29243_B	53343_B	89417_B	29308_B	C15	C1d	C31	C17d	C15ci	C21	C15n	C31.1	C15cl	C15ie	C15cj	C31a	C21ac	C15ce	C15id	C15cf	C15ch	C42.2	C15cc	C15ck	C1	C17e	C15l	C15cm	C3	70941_C	C31f	C31.9	C31.10	C31l	C15hd	C31j	C31b	70899_C	70830_C	70831_C	C17f	70889_C	C15bp	C42a	70881_C	70878_C	1180709_C	70840_C	735_C	C31i	C1di	70894_C	C3cg	C1b	70890_C	C21ar	70943_C	70921_C	C1bi	70895_C	70847_C	70897_C	70942_C	21374_C	C3cw	18895_C	42607_C	C31k	70896_C	70888_C	C21aj	526_C	C42b	38356_C	C31.5	70898_C	70828_C	C31h	C1k	518224_C	63355_C	70841_C	C3.14	C1dx	70886_C	70885_C	70954_C	70933_C	C1bp	C17	70875_C	C17g	C115k	C3dg	4687_C	70919_C	70884_C	C15dn	10834_C	70932_C	1180315_C	271368_C	529_C	70887_C	70844_C	C15aj	42603_C	1180297_C	96273_C	114_C	657_C	C21ap	C1j	C1az	71170_C	456029_C	70939_C	C21.16	C15bc	70929_C	71013_C	1180313_C	C45c	70826_C	563_C	70823_C	23463_C	1599819_C	C21ad	42605_C	455677_C	91990_C	C1au	71566_C	70827_C	70940_C	67859_C	C15h	70906_C	70992_C	70923_C	70825_C	525_C	90603_C	1336432_C	C93a	453771_C	110_C	C15cq	70892_C	1599813_C	68728_C	1180399_C	4679_C	67869_C	22764_C	139457_C	1180311_C	1180516_C	274459_C	67855_C	2002_C	8941_C	61501_C	1599817_C	3400_C	C3ad	C15eo	70922_C	1253898_C	23728_C	70843_C	C42ap	70948_C	70930_C	71143_C	70947_C	96406_C	C41p	480004_C	C15.8	1252224_C	456014_C	C115d	1336890_C	71232_C	51911_C	1249659_C	1599801_C	93056_C	C91h	C42ah	C93.1	264197_C	1599792_C	456414_C	C15af	1336460_C	1337429_C	C115l	1599812_C	1599814_C	C3u	496434_C	452906_C	471775_C	33736_C	1180360_C	1336454_C	1180396_C	151648_C	70956_C	67866_C	1180381_C	70908_C	236425_C	350945_C	456037_C	1252703_C	462842_C	94803_C	94757_C	1599821_C	1263412_C	1336444_C	1250449_C	70891_C	1599799_C	1599820_C	C42al	142335_C	1250875_C	1599822_C	1599810_C	260056_C	1599806_C	1599818_C	248903_C	1599811_C	C3df	1599793_C	12392_C	261557_C	138_C	2239_C	710_C	1180377_C	70925_C	488_C	1180481_C	1599803_C	274599_C	1599804_C	1257068_C	500155_C	C3dh	1180544_C	471007_C	C42az	1249453_C	132_C	C45.3	747364_C	1599790_C	1599794_C	70953_C	50668_C	13275_C	656_C	22009_C	C15eb	1262262_C	707_C	740466_C	C42ax	1599832_C	631_C	740_C	154454_C	1180378_C	C15ai	1599802_C	14620_C	1263261_C	16195_C	411_C	1599807_C	70904_C	479952_C	1599800_C	49085_C	C15gr	516737_C	459308_C	C3.12	456372_C	18595_C	1246504_C	1599788_C	C1cc	C15ba	456906_C	462328_C	456150_C	126441_C	1599827_C	773_C	1336943_C	1599815_C	1599816_C	92249_C	1599837_C	1250168_C	1256036_C	92547_C	C42ao	1599808_C	1599789_C	1599840_C	1599798_C	70912_C	69849_C	70910_C	69850_C	70911_C	70907_C	46312_C	70913_C	C21k	46307_C	C116ai	70926_C	14683_C	C116aj	487_C	1246510_C	1599823_C	1246526_C	1249177_C	C3cl	46311_C	1263005_C	478550_C	1250705_C	2553_C	92462_C	61448_C	1599839_C	68912_C	1599824_C	1599834_C	C42ay	1262843_C	1180707_C	473389_C	444752_C	1599833_C	4671_C	1599805_C	517266_C	1599838_C	1599825_C	10392_C	70909_C	753627_C	1261575_C	1252680_C	1599826_C	92599_C	33114_C	1252127_C	1599829_C	1617_C	1262835_C	D4	D1	D6	D1ab	D3h	70903_D	38566_D	D17j	D17d	D4d	10614_D	70934_D	70916_D	D5m	70955_D	D17e	D17l	104877_D	D17k	D17c	D1r	10415_D	1599809_D	D2.2	455369_D	10616_D	946_D	205383_D	1779_D	1336427_D	D6c	10612_D	46472_D	455581_D	26782_D	455147_D	25687_D	270387_D	1246815_D	1776_D	1263968_D	945_D	473398_D	11298_D	1246991_D	104597_D	938_D	1263989_D	936300_D	D1cl	277103_D	1336440_D	571366_D	104673_D	470665_D	1599835_D	1668_D	45817_D	183660_D	D17p	21129_D	24128_D	212405_D	1599828_D	23538_D	25713_D	23574_D	1599797_D	1599796_D	1599795_D	13996_D	260616_D	181536_D	1599791_D	1263974_D	1247081_D	1246979_D	13070_D	10198_D	761786_D	1263971_D	1599836_F	G3a	1599830_G	G3b	G3x	1599831_G	481262_G
133433	82_25_t0	82-25-t0_S264_L001_R1_001.fastq.gz	eb288360c109a06cf1da6e71ca0deaecc62c4b41e5bfdcc1cbb7be21e956e995	82-25-t0_S264_L001_R2_001.fastq.gz	477cadf16f637980b8f1e011eab057ad99ec150cf30c24d5f3b16e5b383b2dff	9963	8319	169	8319	169	0	0	0	0	7909	20	0	0	818	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	compressa	999.00000000	999.00000000	NoData	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5425	0	0	0	298	0	194	0	0	126	81	0	0	154	93	203	122	0	0	170	0	0	82	38	0	83	0	0	0	0	46	0	0	567	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133228	28_HIMB_t3	28-HIMB-t3_S469_L001_R1_001.fastq.gz	1fcb452918737b5bc3e49b3f9ed335230a7e97af77188098e5d55a265d8eef5c	28-HIMB-t3_S469_L001_R2_001.fastq.gz	eaa689ee2d0738efe4112f43ff63a5d8f7407c7a0d1cc6936d5c8db1d1e826c6	20454	16679	189	16679	189	0	0	0	0	16394	23	0	0	2064	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	compressa	999.00000000	999.00000000	NoData	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9538	0	0	0	545	0	856	0	0	257	278	0	0	537	256	875	192	0	0	410	0	0	283	0	0	0	0	0	0	0	303	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	142	0	120	0	191	0	0	0	0	174	0	0	0	0	206	0	0	0	0	0	144	81	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133226	28_HIMB_t1	28-HIMB-t1_S387_L001_R1_001.fastq.gz	7e8f6bf901694549d3669921cd6588b0e668ee39b17adeffbf54efadb4f2f09c	28-HIMB-t1_S387_L001_R2_001.fastq.gz	34ae677ddea259ffc4cdccfa1e818ebd178eaaf47a11c0a71466167ec338caaa	20158	18004	226	18004	226	0	0	0	0	17687	22	0	0	2241	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	compressa	999.00000000	999.00000000	NoData	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10363	0	0	0	486	0	996	0	0	324	393	0	0	397	285	659	0	0	0	538	0	0	361	0	0	104	0	0	0	0	493	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	138	0	182	0	259	0	0	0	0	225	181	0	0	0	0	0	0	0	0	0	203	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133221	27_HIMB_t0	27-HIMB-t0_S413_L001_R1_001.fastq.gz	c1ce96f94a2202907ef1ddcd2e987b4a032d1cc9426a48a0429bf64c6f8bd430	27-HIMB-t0_S413_L001_R2_001.fastq.gz	710952600e1f1175bd192900c87c6c80c30e48428ea94a79023981ba489921a9	13997	10284	150	10272	149	0	0	12	1	10016	26	0	0	867	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	compressa	999.00000000	999.00000000	NoData	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6017	0	0	0	475	0	518	0	240	222	137	0	0	203	234	346	137	0	0	178	0	0	175	77	0	98	0	0	0	0	112	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	65	0	0	66	0	58	0	0	71	0	42	0	119	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133123	135_44_t2	135-44-t3_S158_L001_R1_001.fastq.gz	89da6cbfab17353f5504765b9996961a6a94dbabc417c215342cc32336bed8ff	135-44-t3_S158_L001_R2_001.fastq.gz	b8dadfed588fdda515700e9c215e7fb8a1358bb5f0a177a89e11f34443b09bf0	16043	14043	152	14043	152	0	0	0	0	13821	21	0	0	910	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	compressa	999.00000000	999.00000000	NoData	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8104	0	0	0	920	0	345	0	494	442	293	0	0	562	354	481	328	0	0	233	0	0	274	0	0	155	0	0	0	0	81	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	97	0	0	212	0	61	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133434	82_25_t1	82-25-t1_S270_L001_R1_001.fastq.gz	6220328a700eb444705333850f3e8da460387d477857eed717d1e12461db29cc	82-25-t1_S270_L001_R2_001.fastq.gz	451ad34f496d29f1825e500ca23ccef7b15614c4dcabc79dff2dc4d9af9d92f6	13862	11421	202	11421	202	0	0	0	0	10819	26	0	0	1318	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	compressa	999.00000000	999.00000000	NoData	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6933	0	0	0	383	0	371	0	48	209	178	0	0	220	138	268	167	0	0	170	0	0	188	81	0	82	0	0	0	0	73	0	0	664	0	0	0	0	0	0	75	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	80	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	72	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133043	114_44_t2	114-44-t3_S168_L001_R1_001.fastq.gz	05206cfc52039551187344c900055ce1bc940621e0f07fc89bfdf440ea57298e	114-44-t3_S168_L001_R2_001.fastq.gz	57c912e870495a8bd4d3be9274faf908a00d3f4a4d904921eb57b7d7cc5b62bf	16486	14009	233	14009	233	0	0	0	0	13292	23	0	0	966	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	compressa	999.00000000	999.00000000	NoData	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7400	0	0	0	941	0	476	0	217	367	363	0	0	314	348	549	294	0	0	520	0	0	165	171	0	237	0	0	0	0	201	0	0	0	0	0	0	123	0	0	89	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133099	13_HIMB_t2	13-HIMB-t2_S515_L001_R1_001.fastq.gz	2fbeece383ee28835034e8b24d666c80c0adc480bb3a78c302b239071433626f	13-HIMB-t2_S515_L001_R2_001.fastq.gz	aef66522403cdfa5a01b76fd3bc04a338e4442ab67c4f40c42ed1f6e925fda18	12114	10786	127	10786	127	0	0	0	0	10619	23	0	0	1325	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	compressa	999.00000000	999.00000000	NoData	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6633	0	0	0	673	0	141	0	188	97	158	0	0	212	0	145	0	0	0	361	0	0	76	178	0	184	0	0	0	0	192	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133021	107_44_t0	107-44-t0_S47_L001_R1_001.fastq.gz	17db8507a7ed820e97f5648e3ced199a2b3bfac03e87526e2348ae6218b25c02	107-44-t0_S47_L001_R2_001.fastq.gz	7f450d5f248b4364df5e55422f869afca27a5301bb72a4545bc910a659b78d27	10479	6751	165	6751	165	0	0	0	0	6414	27	0	0	664	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	compressa	999.00000000	999.00000000	NoData	NoData	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3820	0	0	0	270	0	223	0	0	129	149	0	0	168	122	227	102	0	0	226	0	0	99	36	0	65	0	0	0	0	51	0	0	205	0	0	0	0	0	0	47	0	0	0	0	0	0	42	0	0	54	0	0	0	0	52	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
