index,sample_name,host_genus_meta,host_species_meta,published
S21,p12,,,y
S21,w12,,,y
S21,b6,,,y
S21,p6,,,y
S21,r6,,,y
S21,w6,,,y
S21,y12,,,y
S21,b.initial,,,y
S21,y6,,,y
S21,b12,,,y
S21,r12,,,y
S21,r.initial,,,y
S21,y.initial,,,y
S21,g12,,,y
S21,w.initial,,,y
S21,p.initial,,,y
S21,g6,,,y
S21,g.initial,,,y
