index,sample_name,host_genus_meta,host_species_meta,published
S19,7,,,y
S19,12,,,y
S19,11,,,y
S19,2,,,y
S19,4,,,y
S19,3,,,y
S19,8,,,y
S19,9,,,y
S19,10,,,y
S19,6,,,y
S19,5,,,y
S19,1,,,y
S19,23,,,y
S19,22,,,y
S19,25,,,y
S19,21,,,y
S19,24,,,y
S19,14,,,y
S19,15,,,y
S19,17,,,y
S19,19,,,y
S19,18,,,y
S19,16,,,y
S19,13,,,y
S19,20,,,y
