index,sample_name,host_genus_meta,host_species_meta,published
3000.pdf,HH_T1_30_R4,,,y
3000.pdf,HH_T1_30_R1,,,y
3000.pdf,HH_T1_30_R3,,,y
3000.pdf,H0_T1_30_R3,,,y
3000.pdf,H0_T1_30_R2,,,y
3000.pdf,H0_T1_30_R4,,,y
3000.pdf,H0_T1_30_R1,,,y
3000.pdf,HH_T1_30_R2,,,y
