index,sample_name,host_genus_meta,host_species_meta,published
2537.pdf,SN30ST5,,,y
2537.pdf,SN1G7,,,y
2537.pdf,T1GX1,,,y
2537.pdf,SN30GX8,,,y
2537.pdf,SN30GX4,,,y
2537.pdf,AF1G1,,,y
2537.pdf,SN30G1,,,y
2537.pdf,FS15SE7,,,y
2537.pdf,T15G7,,,y
2537.pdf,T15G6,,,y
2537.pdf,Q15P8,,,y
2537.pdf,SN15P3,,,y
2537.pdf,Q15P3,,,y
2537.pdf,AM15P2,,,y
2537.pdf,SN1P6,,,y
2537.pdf,FS15P7,,,y
2537.pdf,T15P6,,,y
2537.pdf,FS15P6,,,y
2537.pdf,SN15P8,,,y
2537.pdf,T15P10,,,y
2537.pdf,AF15P9,,,y
2537.pdf,T15P9,,,y
2537.pdf,AF15P10,,,y
2537.pdf,SN1P7,,,y
2537.pdf,SN30P3,,,y
2537.pdf,Q15P10,,,y
2537.pdf,AM30P5,,,y
2537.pdf,FS15GX10,,,y
2537.pdf,AM15P6,,,y
2537.pdf,AM30P8,,,y
2537.pdf,FS1P1,,,y
2537.pdf,FS1P5,,,y
2537.pdf,FS1P6,,,y
2537.pdf,FS15P2,,,y
2537.pdf,FS1P2,,,y
2537.pdf,AF1P10,,,y
2537.pdf,SN1P2,,,y
2537.pdf,SN15P1,,,y
2537.pdf,AM15P7,,,y
2537.pdf,SN15P5,,,y
2537.pdf,AF1P9,,,y
2537.pdf,SN30P9,,,y
2537.pdf,SN1M1,,,y
2537.pdf,Q1M4,,,y
2537.pdf,SN1M4,,,y
2537.pdf,SN1M7,,,y
2537.pdf,FS15M6,,,y
2537.pdf,Q1M1,,,y
2537.pdf,Q1M3,,,y
2537.pdf,Q1M10,,,y
2537.pdf,FS15SE10,,,y
2537.pdf,SN1M8,,,y
2537.pdf,Q1M2,,,y
2537.pdf,Q1M6,,,y
2537.pdf,Q1M7,,,y
2537.pdf,Q1M8,,,y
2537.pdf,Q15M7,,,y
2537.pdf,T15M3,,,y
2537.pdf,SN1GX1,,,y
2537.pdf,Q15GX10,,,y
2537.pdf,AF1GX9,,,y
2537.pdf,Q15GX6,,,y
2537.pdf,Q15GX9,,,y
2537.pdf,AM15GX9,,,y
2537.pdf,AF1GX10,,,y
2537.pdf,AM15GX3,,,y
2537.pdf,AM15GX5,,,y
2537.pdf,AM1GX3,,,y
2537.pdf,AM15GX6,,,y
2537.pdf,AF15GX6,,,y
2537.pdf,AM15GX8,,,y
2537.pdf,AM30GX1,,,y
2537.pdf,AM15GX7,,,y
2537.pdf,AF15GX8,,,y
2537.pdf,Q1G5,,,y
2537.pdf,T15SE7,,,y
2537.pdf,T15SE10,,,y
2537.pdf,SN15G4,,,y
2537.pdf,T15M5,,,y
2537.pdf,Q1P7,,,y
2537.pdf,T1P8,,,y
2537.pdf,Q15P1,,,y
2537.pdf,Q15P2,,,y
2537.pdf,AF1P7,,,y
2537.pdf,AF1P8,,,y
2537.pdf,FS1P8,,,y
2537.pdf,SN15G1,,,y
2537.pdf,FS1GX7,,,y
2537.pdf,FS1GX10,,,y
2537.pdf,FS1GX3,,,y
2537.pdf,Q1G3,,,y
2537.pdf,Q1G4,,,y
2537.pdf,AF15G1,,,y
2537.pdf,AF15G2,,,y
2537.pdf,Q15G2,,,y
2537.pdf,Q1G2,,,y
2537.pdf,AF15GX4,,,y
2537.pdf,SN15G7,,,y
2537.pdf,SN15G10,,,y
2537.pdf,SN15G9,,,y
2537.pdf,SN15G8,,,y
2537.pdf,Q30GX2,,,y
2537.pdf,Q30GX3,,,y
2537.pdf,FS15GX4,,,y
2537.pdf,FS15GX9,,,y
2537.pdf,FS15GX7,,,y
2537.pdf,SN1ST5,,,y
2537.pdf,SN1ST3,,,y
2537.pdf,SN1ST6,,,y
2537.pdf,SN1ST1,,,y
2537.pdf,SN1ST2,,,y
2537.pdf,SN1ST8,,,y
2537.pdf,SN1ST7,,,y
2537.pdf,SN15ST10,,,y
2537.pdf,Q1ST4,,,y
2537.pdf,SN1ST10,,,y
2537.pdf,AM1ST2,,,y
2537.pdf,SN1ST9,,,y
2537.pdf,SN30ST10,,,y
2537.pdf,SN30ST7,,,y
2537.pdf,SN15ST9,,,y
2537.pdf,SN15ST2,,,y
2537.pdf,SN30ST2,,,y
2537.pdf,SN15ST7,,,y
2537.pdf,SN15ST3,,,y
2537.pdf,SN15ST1,,,y
2537.pdf,SN15P7,,,y
2537.pdf,T1P4,,,y
2537.pdf,T1P9,,,y
2537.pdf,T1P6,,,y
2537.pdf,SN15PC3,,,y
2537.pdf,SN30PC1,,,y
2537.pdf,Q30PC4,,,y
2537.pdf,Q1PC1,,,y
2537.pdf,AM30PC7,,,y
2537.pdf,Q1PC6,,,y
2537.pdf,T1ST2,,,y
2537.pdf,T1ST9,,,y
2537.pdf,T1ST4,,,y
2537.pdf,FS1PC9,,,y
2537.pdf,T1ST7,,,y
2537.pdf,T15ST6,,,y
2537.pdf,FS1PC7,,,y
2537.pdf,T15ST7,,,y
2537.pdf,FS1ST3,,,y
2537.pdf,AF15SE6,,,y
2537.pdf,AF15SE7,,,y
2537.pdf,Q30SE4,,,y
2537.pdf,Q30SE2,,,y
2537.pdf,Q30SE7,,,y
2537.pdf,FS15SE1,,,y
2537.pdf,Q30SE10,,,y
2537.pdf,T15SE9,,,y
2537.pdf,Q30SE9,,,y
2537.pdf,Q30SE8,,,y
2537.pdf,T15SE8,,,y
2537.pdf,SN30P4,,,y
2537.pdf,SN1PC7,,,y
2537.pdf,SN15PC6,,,y
2537.pdf,AM1G5,,,y
2537.pdf,AM30P6,,,y
2537.pdf,Q30M7,,,y
2537.pdf,T1ST8,,,y
2537.pdf,FS1ST5,,,y
2537.pdf,T15SE6,,,y
2537.pdf,T15SE2,,,y
2537.pdf,FS1ST10,,,y
2537.pdf,FS1P10,,,y
2537.pdf,T15P3,,,y
2537.pdf,T15P5,,,y
2537.pdf,FS1P7,,,y
2537.pdf,FS1P4,,,y
2537.pdf,FS1M2,,,y
2537.pdf,FS15M7,,,y
2537.pdf,FS15M3,,,y
2537.pdf,FS15M5,,,y
2537.pdf,T15M7,,,y
2537.pdf,FS1M5,,,y
2537.pdf,AF1M6,,,y
2537.pdf,Q1M9,,,y
2537.pdf,FS1M3,,,y
2537.pdf,FS15SE3,,,y
2537.pdf,FS15SE5,,,y
2537.pdf,FS15SE4,,,y
2537.pdf,FS15SE2,,,y
2537.pdf,FS15SE8,,,y
2537.pdf,FS15SE6,,,y
2537.pdf,FS15PC7,,,y
2537.pdf,T15SE3,,,y
2537.pdf,SN30G7,,,y
2537.pdf,SN30G6,,,y
2537.pdf,T15GX1,,,y
2537.pdf,FS15P3,,,y
2537.pdf,FS15P9,,,y
2537.pdf,FS15P5,,,y
2537.pdf,FS15P4,,,y
2537.pdf,AF1PC2,,,y
2537.pdf,Q1P2,,,y
2537.pdf,Q30M3,,,y
2537.pdf,SN30M1,,,y
2537.pdf,AM15M3,,,y
2537.pdf,AM15M2,,,y
2537.pdf,SN15M1,,,y
2537.pdf,AM15M4,,,y
2537.pdf,Q30M5,,,y
2537.pdf,Q30M10,,,y
2537.pdf,FS15ST5,,,y
2537.pdf,FS15ST4,,,y
2537.pdf,T15ST9,,,y
2537.pdf,FS1ST6,,,y
2537.pdf,FS1ST2,,,y
2537.pdf,FS15ST3,,,y
2537.pdf,T15ST8,,,y
2537.pdf,FS1ST1,,,y
2537.pdf,FS15PC3,,,y
2537.pdf,AM1PC4,,,y
2537.pdf,SN1PC8,,,y
2537.pdf,Q15PC2,,,y
2537.pdf,Q30PC7,,,y
2537.pdf,AF1PC6,,,y
2537.pdf,AM30PC8,,,y
2537.pdf,Q30PC6,,,y
2537.pdf,Q1ST2,,,y
2537.pdf,Q1ST3,,,y
2537.pdf,Q1ST10,,,y
2537.pdf,Q1ST8,,,y
2537.pdf,Q1ST7,,,y
2537.pdf,Q1ST5,,,y
2537.pdf,Q1ST1,,,y
2537.pdf,Q1ST9,,,y
2537.pdf,AM15ST1,,,y
2537.pdf,AM30PC4,,,y
2537.pdf,T15M4,,,y
2537.pdf,Q30P2,,,y
2537.pdf,Q30P1,,,y
2537.pdf,SN30P5,,,y
2537.pdf,SN15P6,,,y
2537.pdf,SN15P2,,,y
2537.pdf,AM30P1,,,y
2537.pdf,SN30P6,,,y
2537.pdf,Q1P9,,,y
2537.pdf,Q1P10,,,y
2537.pdf,Q1P3,,,y
2537.pdf,Q1P8,,,y
2537.pdf,Q1P1,,,y
2537.pdf,Q1P4,,,y
2537.pdf,AM1G7,,,y
2537.pdf,AM1G6,,,y
2537.pdf,AF15G6,,,y
2537.pdf,AM15G2,,,y
2537.pdf,AF15G10,,,y
2537.pdf,AM15G3,,,y
2537.pdf,AM1G2,,,y
2537.pdf,Q30SE5,,,y
2537.pdf,Q30SE3,,,y
2537.pdf,AM30SE1,,,y
2537.pdf,AF15G7,,,y
2537.pdf,AF15G8,,,y
2537.pdf,Q15G5,,,y
2537.pdf,AM1G3,,,y
2537.pdf,AM1G8,,,y
2537.pdf,Q15G1,,,y
2537.pdf,T1ST1,,,y
2537.pdf,T1ST6,,,y
2537.pdf,T1ST3,,,y
2537.pdf,FS1ST9,,,y
2537.pdf,FS1PC10,,,y
2537.pdf,FS1PC8,,,y
2537.pdf,T1P5,,,y
2537.pdf,AM30P9,,,y
2537.pdf,SN30P2,,,y
2537.pdf,AF15P5,,,y
2537.pdf,SN30P8,,,y
2537.pdf,AF15P3,,,y
2537.pdf,AF15P8,,,y
2537.pdf,AF15P6,,,y
2537.pdf,T1PC1,,,y
2537.pdf,AM15PC10,,,y
2537.pdf,T1PC3,,,y
2537.pdf,AM15PC6,,,y
2537.pdf,Q15G3,,,y
2537.pdf,Q15G4,,,y
2537.pdf,Q15G10,,,y
2537.pdf,Q15G9,,,y
2537.pdf,Q1G1,,,y
2537.pdf,AM1ST3,,,y
2537.pdf,SN1ST4,,,y
2537.pdf,T1ST5,,,y
2537.pdf,T1P2,,,y
2537.pdf,T1PC5,,,y
2537.pdf,T1PC4,,,y
2537.pdf,T1PC2,,,y
2537.pdf,Q1PC7,,,y
2537.pdf,FS1M8,,,y
2537.pdf,FS1M6,,,y
2537.pdf,T15M9,,,y
2537.pdf,FS1M7,,,y
2537.pdf,Q30M1,,,y
2537.pdf,Q30M9,,,y
2537.pdf,AM15M1,,,y
2537.pdf,Q30M8,,,y
2537.pdf,AM1G1,,,y
2537.pdf,AM1G9,,,y
2537.pdf,SN30G8,,,y
2537.pdf,SN30ST6,,,y
2537.pdf,SN15ST8,,,y
2537.pdf,SN15ST6,,,y
2537.pdf,AM1GX4,,,y
2537.pdf,AM1GX1,,,y
2537.pdf,AM1GX2,,,y
2537.pdf,AM1GX5,,,y
2537.pdf,FS1GX8,,,y
2537.pdf,SN1PC9,,,y
2537.pdf,Q30PC5,,,y
2537.pdf,AM1PC8,,,y
2537.pdf,T1M7,,,y
2537.pdf,T1M8,,,y
2537.pdf,T1M1,,,y
2537.pdf,SN15ST4,,,y
2537.pdf,AM1ST1,,,y
2537.pdf,T1P7,,,y
2537.pdf,SN1P4,,,y
2537.pdf,SN1P5,,,y
2537.pdf,AM1ST4,,,y
2537.pdf,AM1ST5,,,y
2537.pdf,Q30P3,,,y
2537.pdf,SN30P10,,,y
2537.pdf,Q30P4,,,y
2537.pdf,SN30G3,,,y
2537.pdf,AM15G1,,,y
2537.pdf,AM1G4,,,y
2537.pdf,FS1ST7,,,y
2537.pdf,FS1PC5,,,y
2537.pdf,AM15P1,,,y
2537.pdf,SN30ST9,,,y
2537.pdf,SN30ST8,,,y
2537.pdf,AM30P7,,,y
2537.pdf,FS1ST8,,,y
2537.pdf,Q15M2,,,y
2537.pdf,AM15M5,,,y
2537.pdf,AM1P1,,,y
2537.pdf,SN1PC6,,,y
2537.pdf,FS15ST2,,,y
2537.pdf,Q30M4,,,y
2537.pdf,SN30P7,,,y
2537.pdf,FS1PC1,,,y
2537.pdf,Q30M6,,,y
2537.pdf,SN1P9,,,y
2537.pdf,Q15G8,,,y
