index,sample_name,host_genus_meta,host_species_meta,published
2004.pdf,e4234,,,y
2004.pdf,e4235,,,y
2004.pdf,e4244,,,y
2004.pdf,e4243,,,y
2004.pdf,e4233b,,,y
2004.pdf,e4233,,,y
