sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A6b	C40	C3	C115	C40h	C40i	C40e	C40j	C3ge	C115a	C15h	39131_C	C40r	49520_C	C40aa	C40ak	41416_C	752713_C	C93a	C116	9922_C	37031_C	37022_C	41308_C	37019_C	C1	C21ab	C40q	336000_C	C3gj	20880_C	42734_C	10374_C	C15do	C115g	1061020_C	337761_C	38715_C	70402_C	C18a	37020_C	C15hf	741784_C	C3u	C3b	38679_C	335824_C	42114_C	38846_C	49517_C	C40n	752647_C	C3mn	1264069_C	C15hg	39658_C	22609_C	335884_C	41427_C	C15mx	42133_C	C40o	C3.10	174273_C	336133_C	38847_C	D1	D4	D4c	D17d	D17c	D1r	D2	D5m	D4f	D17q	D17e	D17j	D17k	D1c	D6	D4ao	D17l	10201_D
113868	3004	Plate2_E2_S109_L001_R1_001.fastq.gz	ddb6755ded8004e676afe7fd5e603c95bb33f1e543603afb97ee2c9745c9ea0f	Plate2_E2_S109_L001_R2_001.fastq.gz	a2cf561a06bb70f3f7a5d3e42a53edaf43e0c9ba068b75cd4ddd6fb7b63cd857	573	20210108_bythell	31315	4852	232	4836	231	0	0	16	1	4654	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	3653	462	278	124	0	59	0	31	26	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113903	3040	Plate2_H2_S112_L001_R1_001.fastq.gz	b987f839823a816a0b5974ae09ac0f6005dc8bd7b610436f933f9223737cadf9	Plate2_H2_S112_L001_R2_001.fastq.gz	23bb86bd716d130640793d4e217a6398168c996283ef2939d874dffb41a17623	573	20210108_bythell	38332	8173	314	8101	309	0	0	72	5	7898	10	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6615	501	381	165	0	94	0	48	44	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113901	3038	Plate2_G12_S190_L001_R1_001.fastq.gz	2409726ff4cc4f9827533660dc932f434335608c7ea88ab4c7d18c374fb64e04	Plate2_G12_S190_L001_R2_001.fastq.gz	aa6179ad98d63f6e05a7c2243c32c7f657f74a5ee21d0bfd73b17e8bd004a2e4	573	20210108_bythell	37532	6448	258	6445	257	0	0	3	1	6200	9	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	5110	453	295	156	0	90	0	42	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113898	3034	Plate2_G8_S158_L001_R1_001.fastq.gz	20f2468bd337aabbb5c27ee8bada74cd4fbe6e99265004b9e3d5351f2344c1b5	Plate2_G8_S158_L001_R2_001.fastq.gz	ecc6090a53e8b1a0dede368f73f6c142a3b4d2f4c1459ab1900fc2c615ad868b	573	20210108_bythell	37110	7316	318	7268	315	0	0	48	3	7095	9	0	0	30	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6232	383	173	94	0	53	51	49	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113882	3018	Plate2_F4_S125_L001_R1_001.fastq.gz	19513f853958eca06fa28c92b37c60b7edec3068b51f70a615a203751cd5d466	Plate2_F4_S125_L001_R2_001.fastq.gz	c3479ad3052f570834d922cde63334fcb7273d5cd37c937f5ea349735640c064	573	20210108_bythell	41129	6319	270	6282	267	0	0	37	3	6095	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	5026	431	313	142	29	78	0	45	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113910	3047	Plate2_H9_S167_L001_R1_001.fastq.gz	888e3d9ce058f50fa6ae680a29f34f356558ff7e949eb6cf5dab2f1cff40ea0e	Plate2_H9_S167_L001_R2_001.fastq.gz	711449c5f904de38d30deb4104df86c423b098eaebb3a2232134854b4a9d7ea7	573	20210108_bythell	43074	9979	341	9913	331	0	0	66	10	9667	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	8010	697	421	245	0	140	0	61	45	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113927	3064	Plate3_B2_S201_L001_R1_001.fastq.gz	6c7daeb59de498f78b2d147f2fd0964866645daa15a116d86ab08617fb6a5ddb	Plate3_B2_S201_L001_R2_001.fastq.gz	c1b3d030bf4e5c6af26f1c584313ddb41d59f3bb7c5693f46b617308f8e2715f	573	20210108_bythell	38629	7081	289	7010	282	0	0	71	7	6797	10	0	0	42	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	5970	360	175	84	0	36	40	29	28	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113904	3041	Plate2_H3_S120_L001_R1_001.fastq.gz	3a1067dea596401525c0f8483b983c99e743141ee837103f4e247d83eb243c35	Plate2_H3_S120_L001_R2_001.fastq.gz	c69e12326ba1f63e9feb99c33f5f9021f473c36f99cdf0db7f8ed95907b4137a	573	20210108_bythell	40178	8522	301	8466	293	0	0	56	8	8253	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6734	661	390	215	0	129	0	0	36	0	0	52	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113872	3008	Plate2_E6_S140_L001_R1_001.fastq.gz	72f50822ff14f32d4a46c82220789be1234f953cdc97ef19be1526195e7e606b	Plate2_E6_S140_L001_R2_001.fastq.gz	11b60bfd2964823f82383eb86b3e394037ed3ed2f4aa6eb3e227e3c9923c5492	573	20210108_bythell	43026	8525	321	8493	319	0	0	32	2	8278	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6794	635	420	174	0	109	0	53	50	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113925	3062	Plate3_A12_S280_L001_R1_001.fastq.gz	94d5299d2eb822aeae839f402bace78239e70d099ac01d53c6f6dcb2c6040517	Plate3_A12_S280_L001_R2_001.fastq.gz	27b31edc1e2e45b32e0693b6a154c08a24b399ca29be01e539436c24cef8d108	573	20210108_bythell	38973	9314	326	9307	325	0	0	7	1	9084	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	7700	527	379	195	0	111	79	48	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113939	3078	Plate3_C3_S210_L001_R1_001.fastq.gz	fda41980a80a07bc9c5a1400343dee1d972aeca94c88a670bcaebd53e1e3722c	Plate3_C3_S210_L001_R2_001.fastq.gz	249edc0963b77dd8c0080fea99735766c11ecf4305fb8e59572d0110db495e0a	573	20210108_bythell	34230	4675	218	4612	214	0	0	63	4	4571	8	0	0	30	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	3986	322	87	33	0	22	65	26	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113879	3015	Plate2_F1_S102_L001_R1_001.fastq.gz	2c83961cb1293a1d4909de007d5b7a3758a193907153423e0ab7989826f5ae20	Plate2_F1_S102_L001_R2_001.fastq.gz	2f903bbdc114a368470f7cd47b3a24e1e28b752d617b5553802fce0fd81177a0	573	20210108_bythell	37780	7254	287	7231	284	0	0	23	3	7000	10	0	0	122	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6125	277	294	83	0	53	0	42	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113881	3017	Plate2_F3_S118_L001_R1_001.fastq.gz	355913364bd000a26843cfb4e8325a7cb55364d95bb9519f830abb434e7b0a5e	Plate2_F3_S118_L001_R2_001.fastq.gz	8d8d58bd69fbf5927087d1063b4fd4a30e4f4694f48bbc0f8e3812aee375dcde	573	20210108_bythell	39579	8228	320	8192	316	0	0	36	4	7953	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6320	734	434	208	0	104	0	60	48	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113920	3057	Plate3_A7_S240_L001_R1_001.fastq.gz	bf25f664ae20bfa3ecaa718a8464e546545166ca0f87ba17b19db4356d953556	Plate3_A7_S240_L001_R2_001.fastq.gz	64787d9ca570b8277302ed9822ead6660e8b49fc77097dfaa90eb70811f8a634	573	20210108_bythell	39296	3293	177	3255	173	0	0	38	4	3184	9	0	0	31	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	2708	213	115	45	0	22	0	21	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113857	2993	Plate2_D3_S116_L001_R1_001.fastq.gz	2cfebf28ec1e43745dee538af39286ca609304afb318fae9406bfda694665447	Plate2_D3_S116_L001_R2_001.fastq.gz	afedaa44c3ca829c2742aa59006d6695e71eb67d525e137be99ec72f00ead174	573	20210108_bythell	40476	8513	311	8499	310	0	0	14	1	8264	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6844	571	386	195	0	135	0	43	53	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113874	3010	Plate2_E8_S156_L001_R1_001.fastq.gz	dcc21ec6620e710fbc909606919a49c6cb9bdaf12157e839549dd8b754889c9f	Plate2_E8_S156_L001_R2_001.fastq.gz	6a67b998862ffb239de6745ef9dfc708d9f7ef81c0dc870b931c1517dd0e6fbc	573	20210108_bythell	37322	6501	284	6482	283	0	0	19	1	6325	9	0	0	137	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	5546	296	203	73	0	38	0	32	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113865	3002	Plate2_D11_S179_L001_R1_001.fastq.gz	f36f630ef9c9637d048320a5e95fe5c050054a39cfc621082aaf30a1652dbdc7	Plate2_D11_S179_L001_R2_001.fastq.gz	8bf8c8bbe6a2738fa134b59a55bf359281df0733838a08b61eb51ede727934f7	573	20210108_bythell	31725	6537	260	6529	259	0	0	8	1	6381	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	5484	376	195	116	0	88	51	40	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113893	3029	Plate2_G3_S119_L001_R1_001.fastq.gz	54c57b012dc4dfd0b82e151baa1c7b2f8cce33456adf4228daf9507796ea9515	Plate2_G3_S119_L001_R2_001.fastq.gz	73e71369cec38790401d242db55844b96a8fcfbc61c74417f88d551d2c605cc6	573	20210108_bythell	40919	8317	307	8305	305	0	0	12	2	8071	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6708	480	396	221	0	133	0	47	43	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113860	2997	Plate2_D6_S139_L001_R1_001.fastq.gz	ff9b7d52f8b67c8b228298fb8137c952b93b8b322f294c777f8c06abcc687a0f	Plate2_D6_S139_L001_R2_001.fastq.gz	dc4a89a651835a8ef077c858d332e7516dd645b274b28ea4b10d102170077553	573	20210108_bythell	39717	7633	299	7623	298	0	0	10	1	7438	9	0	0	37	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6511	288	263	130	0	90	0	36	34	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113923	3060	Plate3_A10_S264_L001_R1_001.fastq.gz	0d49904fbe8e65bb2d7da1dfd981137113cfa74a1bf0d4a37a666c039c80a881	Plate3_A10_S264_L001_R2_001.fastq.gz	aabc3a10e059b5a53134d3c53327d780ac1f761ff9ec86b665e159fa70c71bf8	573	20210108_bythell	38789	7247	280	7237	279	0	0	10	1	6988	9	0	0	38	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	5792	505	302	156	0	89	0	30	43	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113864	3001	Plate2_D10_S171_L001_R1_001.fastq.gz	8064bb31e37d131753137f56a1bde2fd5694878eec51c24b73d7dbff6bce79ba	Plate2_D10_S171_L001_R2_001.fastq.gz	d78ab8ea4345f6e09f1128a90951b52c9ce40728a8edaecf54c9cf88fd90cbb0	573	20210108_bythell	38887	8791	321	8775	320	0	0	16	1	8619	8	0	0	49	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	7409	529	219	169	0	125	61	58	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113863	3000	Plate2_D9_S163_L001_R1_001.fastq.gz	906608e02610c90a0ea5c32e42fc5b6ed2cca4ed999fb510863ff8fdda1d6146	Plate2_D9_S163_L001_R2_001.fastq.gz	df2455e0a96a73a38aa547a6c358298cf0f69844a5a9e0b735428c20166ff652	573	20210108_bythell	36561	5605	247	5587	245	0	0	18	2	5453	9	0	0	75	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	4727	230	173	126	0	69	0	28	0	0	0	25	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113854	2990	Plate2_C12_S186_L001_R1_001.fastq.gz	57cb25935a84790139805db0f2fd0cec87958c5fc8af636362b7c6bf4f91a964	Plate2_C12_S186_L001_R2_001.fastq.gz	bd9f231854258e4019bbf17b25db12679b942afcb3150afdaa8516f8b0ddc9b0	573	20210108_bythell	43234	9811	324	9796	323	0	0	15	1	9647	8	0	0	43	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	8280	587	214	216	0	133	116	58	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113856	2992	Plate2_D2_S108_L001_R1_001.fastq.gz	885595981c196865d4ac87923baad28a4109fdd585b1068cb9afabe66226f5f2	Plate2_D2_S108_L001_R2_001.fastq.gz	19d8b4cce47656490735ba5f92998ba45e31c8a2a46270ecb283b74260bc83dc	573	20210108_bythell	38147	7331	291	7272	282	0	0	59	9	7165	8	0	0	62	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6211	457	105	131	0	75	89	35	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113890	3026	Plate2_F12_S189_L001_R1_001.fastq.gz	3ca46a8742a2ccb4f0a0d91a38e479ea918cf811f38ede36dbfc4ed65203b9ee	Plate2_F12_S189_L001_R2_001.fastq.gz	41a71db350915148d7de92e82cc995df397029827f2aa6bda6a255ff9025b741	573	20210108_bythell	40497	6558	253	6551	252	0	0	7	1	6347	9	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	5211	430	285	188	0	106	0	31	33	0	0	37	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113855	2991	Plate2_D1_S100_L001_R1_001.fastq.gz	9e469dac7716a227d4f589681a5443b6285508c7fd93b8bcec87cac2f0d3c908	Plate2_D1_S100_L001_R2_001.fastq.gz	ef015769b43aa3e5254a68a45bf252139b8e8f5478faa0b3763005d641d0b7ab	573	20210108_bythell	35070	6927	288	6923	287	0	0	4	1	6666	9	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	5410	504	294	207	0	114	0	41	45	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113899	3035	Plate2_G9_S166_L001_R1_001.fastq.gz	1c83928216898629c75268c87cdbe7a0062cccbfbb1b62d34d87d370d6f95350	Plate2_G9_S166_L001_R2_001.fastq.gz	492cb0552db4145302cb6085c779418df6de8864d4c6ef0647852541dc89ef43	573	20210108_bythell	31538	5647	247	5611	243	0	0	36	4	5450	9	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	4350	454	274	162	0	83	0	35	37	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113906	3043	Plate2_H5_S135_L001_R1_001.fastq.gz	4902da4a6a1ee8f7d8d8d2e9b2bc648e38028e972766a5185e47ab391b5f720a	Plate2_H5_S135_L001_R2_001.fastq.gz	d6bc0fa3919c7b3168549b1040eadcf1b90d59f7343a36a86958b07d57c0c56f	573	20210108_bythell	37097	6279	265	6253	263	0	0	26	2	6021	9	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	4583	632	391	174	0	82	0	49	52	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113912	3049	Plate2_H11_S183_L001_R1_001.fastq.gz	a7f1f2d54f26d95c958e8a17deacc8c47f9b75b2d99e614b9bc6ec8adadcbdbe	Plate2_H11_S183_L001_R2_001.fastq.gz	85b622a86c9f9952685e0ab3bad866d5482ebc4691287392a8453619cd3d3786	573	20210108_bythell	28993	5372	237	5358	236	0	0	14	1	5128	9	0	0	23	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	3948	490	323	156	0	80	0	38	44	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113861	2998	Plate2_D7_S147_L001_R1_001.fastq.gz	40507803dd7b8d938f370122c7d204b9d49ce4a484e9f6a35deefcb968aa7084	Plate2_D7_S147_L001_R2_001.fastq.gz	f9595a21e6a2ea82d092f25f01f937350e384a3818b46e1675cb9379bfb7753f	573	20210108_bythell	34469	5100	235	5090	234	0	0	10	1	5003	8	0	0	35	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	4281	291	104	120	0	67	79	26	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
